chapter,gut_line,text
59,10981,advance and the organization of a proper criticism and control.
59,10982,Both the press and the political methods of the contemporary state
59,10983,are far too crude for any large extension of collective
59,10984,activities.
59,10986,But for a time the stresses between employer and employed and
59,10987,{376} particularly between selfish employers and reluctant
59,10988,"workers, led to a world-wide dissemination of the very harsh and"
59,10989,elementary form of communism which is associated with the name of
59,10990,Marx.  Marx based his theories on a belief that men's minds are
59,10991,"limited by their economic necessities, and that there is a"
59,10992,necessary conflict of interests in our present civilization
59,10993,between the prosperous and employing classes of people and the
59,10994,employed mass.  With the advance in education necessitated by the
59,10995,"mechanical revolution, this great employed majority will become"
59,10996,more and more class-conscious and more and more solid in
59,10997,antagonism to the (class-conscious) ruling minority.  In some way
59,10998,"the class-conscious workers would seize power, he prophesied, and"
59,10999,"inaugurate a new social state.  The antagonism, the insurrection,"
59,11000,"the possible revolution are understandable enough, but it does not"
59,11001,follow that a new social state or anything but a socially
59,11002,"destructive process will ensue.  Put to the test in Russia,"
59,11003,"Marxism, as we shall note later, has proved singularly uncreative."
59,11009,Marx sought to replace national antagonism by class antagonisms;
59,11010,"Marxism has produced in succession a First, a Second and a Third"
59,11011,Workers' International.  But from the starting point of modern
59,11012,individualistic thought it is also possible to reach international
59,11013,"ideas.  From the days of that great English economist, Adam Smith,"
59,11014,onward there has been an increasing realization that for
59,11015,world-wide prosperity free and unencumbered trade about the earth
59,11016,is needed.  The individualist with his hostility to the state is
59,11017,hostile also to tariffs and boundaries and all the restraints upon
59,11018,free act and movement that national boundaries seem to justify.
59,11019,"It is interesting to see two lines of thought, so diverse in"
59,11020,"spirit, so different in substance as this class-war socialism of"
59,11021,the Marxists and the individualistic free-trading philosophy of
59,11022,"the British business men of the Victorian age heading at last, in"
59,11023,"spite of these primary differences, towards the same intimations"
59,11024,of a new world-wide treatment of human affairs outside the
59,11025,boundaries and limitations of any existing state.  The logic of
59,11026,reality triumphs over the logic of theory.  We begin to perceive
59,11027,that from widely divergent starting points individualist theory
59,11028,"and socialist theory are part of a common search, a search for"
59,11029,"more spacious social and political ideas and interpretations, upon"
59,11030,"which men may contrive to work together, a search that began again"
59,11031,in Europe and has intensified as men's confidence in the ideas of
59,11032,"the Holy Roman Empire and in Christendom decayed, and as the age"
59,11033,of discovery broadened their horizons from the world of the
59,11034,Mediterranean to the whole wide world.
59,11036,To bring this description of the elaboration and development of
59,11037,"social, economic and political ideas right down to the discussions"
59,11038,"of the present day, would be to introduce issues altogether too"
59,11039,controversial for the scope and intentions of this book.  But
59,11040,"regarding these things, as we do here, from the vast perspectives"
59,11041,"of the student of world history, we are bound to recognize that"
59,11042,this reconstruction of these directive ideas in the human mind is
59,11043,still an unfinished task--we cannot even estimate yet how
59,11044,unfinished the task may be.  Certain common beliefs do seem to be
59,11045,"emerging, and their influence is very perceptible upon the"
59,11046,political events and public acts of to-day; but at present they
59,11047,are not clear enough nor convincing enough to compel men
59,11048,definitely and systematically towards their realization.  {378}
59,11049,"Men's acts waver between tradition and the new, and on the whole"
59,11050,"they rather gravitate towards the traditional.  Yet, compared with"
59,11051,"the thought of even a brief lifetime ago, there does seem to be an"
59,11052,outline shaping itself of a new order in human affairs.  It is a
59,11053,"sketchy outline, vanishing into vagueness at this point and that,"
59,11054,"{379} and fluctuating in detail and formulae, yet it grows"
59,11055,"steadfastly clearer, and its main lines change less and less."
59,11059,It is becoming plainer and plainer each year that in many respects
59,11060,"and in an increasing range of affairs, mankind is becoming one"
59,11061,"community, and that it is more and more necessary that in such"
59,11062,"matters there should be a common world-wide control.  For example,"
59,11063,it is steadily truer that the whole planet is now one economic
59,11064,"community, that the proper exploitation of its natural resources"
59,11065,"demands one comprehensive direction, and that the greater power"
59,11066,and range that discovery has given human effort makes the present
59,11067,fragmentary and contentious administration of such affairs more
59,11068,and more wasteful and dangerous.  Financial and monetary
59,11069,expedients also become world-wide interests to be dealt with
59,11070,successfully only on world-wide lines.  Infectious diseases and
59,11071,the increase and migrations of population are also now plainly
59,11072,seen to be world-wide concerns.  The greater power and range of
59,11073,human activities has also made war disproportionately destructive
59,11074,"and disorganizing, and, even as a clumsy way of settling issues"
59,11075,"between government and government and people and people,"
59,11076,ineffective.  All these things clamour for controls and
59,11077,authorities of a greater range and greater comprehensiveness than
59,11078,any government that has hitherto existed.
59,11080,But it does not follow that the solution of these problems lies in
59,11081,some super-government of all the world arising by conquest or by
59,11082,the coalescence of existing governments.  By analogy with existing
59,11083,"institutions men have thought of the Parliament of Mankind, of a"
59,11084,"World Congress, of a President or Emperor of the Earth.  Our first"
59,11085,"natural reaction is towards some such conclusion, but the"
59,11086,discussion and experiences of half a century of suggestions and
59,11087,attempts has on the whole discouraged belief in that first obvious
59,11088,idea.  Along that line to world unity the resistances are too
59,11089,great.  The drift of thought seems now to be in the direction of a
59,11090,"number of special committees or organizations, with world-wide"
59,11091,power delegated to them by existing governments in this group of
59,11092,"matters or that, bodies concerned with the waste or development of"
59,11093,"natural wealth, with the equalization of labour conditions, with"
59,11094,"world peace, with currency, population and health, and so forth."
59,11098,The world may discover that all its common interests are being
59,11099,"managed as one concern, while it still fails to realize that a"
59,11100,world government exists.  But before even so much human unity is
59,11101,"attained, before such international arrangements can be put above"
59,11102,"patriotic suspicions and jealousies, it is necessary that the"
59,11103,common mind of the race should be possessed of that idea of human
59,11104,"unity, and that the idea of mankind as one family should be a"
59,11105,matter of universal instruction and understanding.
59,11107,For a score of centuries or more the spirit of the great universal
59,11108,religions has been struggling to maintain and extend that idea of
59,11109,"a universal human brotherhood, but to this day the spites, angers"
59,11110,"and distrusts of tribal, national and racial friction obstruct,"
59,11111,"and successfully obstruct, the broader views and more generous"
59,11112,impulses which would make every man the servant of all mankind.
59,11113,The idea of human brotherhood struggles now to possess the human
59,11114,"soul, just as the idea of Christendom struggled to possess the"
59,11115,soul of Europe in the confusion and disorder of the sixth and
59,11116,seventh centuries of the Christian era.  The dissemination and
59,11117,triumph of such ideas must be the work of a multitude of devoted
59,11118,"and undistinguished missionaries, and no contemporary writer can"
59,11119,presume to guess how far such work has gone or what harvest it may
59,11120,be preparing.
59,11122,Social and economic questions seem to be inseparably mingled with
59,11123,international ones.  The solution in each case lies in an appeal
59,11124,to that same spirit of service which can enter and inspire the
59,11125,"human heart.  The distrust, intractability and egotism of nations"
59,11126,"reflects and is reflected by the distrust, intractability and"
59,11127,egotism of the individual owner and worker in the face of the
59,11128,common good.  Exaggerations of possessiveness in the individual
59,11129,are parallel and of a piece with the clutching greed of nations
59,11130,and emperors.  They are products of the same instinctive
59,11131,"tendencies, and the same ignorances and traditions."
59,11132,Internationalism is the socialism of nations.  No one who has
59,11133,wrestled with these problems can feel that there yet exists a
59,11134,sufficient depth and strength of psychological science and a
59,11135,sufficiently planned-out educational method and organization for
59,11136,any real and final solution of these riddles of human intercourse
59,11137,and cooperation.  We are as incapable of planning a really
59,11138,effective peace organization of the world to-day as were men in
59,11139,"1820 to plan an {381} electric railway system, but for all we know"
59,11140,the thing is equally practicable and may be as nearly at hand.
59,11142,"No man can go beyond his own knowledge, no thought can reach"
59,11143,"beyond contemporary thought, and it is impossible for us to guess"
59,11144,or foretell how many generations of humanity may have to live in
59,11145,war and waste and insecurity and misery before the dawn of the
59,11146,"great peace to which all history seems to be pointing, peace in"
59,11147,"the heart and peace in the world, ends our night of wasteful and"
59,11148,aimless living.  Our proposed solutions are still vague and crude.
59,11149,Passion and suspicion surround them.  A great task of intellectual
59,11150,"reconstruction is going on, it is still incomplete, and our"
59,11151,"conceptions grow clearer and more exact--slowly, rapidly, it is"
59,11152,hard to tell which.  But as they grow clearer they will gather
59,11153,power over the minds and imaginations of men.  Their present lack
59,11154,of grip is due to their lack of assurance and exact rightness.
59,11155,They are misunderstood because they are variously and confusingly
59,11156,presented.  But with precision and certainty the new vision of the
59,11157,world will gain compelling power.  It may presently gain power
59,11158,very rapidly.  And a great work of educational reconstruction will
59,11159,follow logically and necessarily upon that clearer understanding.
60,11171,The region of the world that displayed the most immediate and
60,11172,striking results from the new inventions in transport was North
60,11173,"America.  Politically the United States embodied, and its"
60,11174,"constitution crystallized, the liberal ideas of the middle"
60,11175,"eighteenth century.  It dispensed with state-church or crown, it"
60,11176,"would have no titles, it protected property very jealously as a"
60,11177,"method of freedom, and--the exact practice varied at first in the"
60,11178,different states--it gave nearly every adult male citizen a vote.
60,11179,"Its method of voting was barbarically crude, and as a consequence"
60,11180,its political life fell very soon under the control of highly
60,11181,"organized party machines, but that did not prevent the newly"
60,11182,"emancipated population developing an energy, enterprise and public"
60,11183,spirit far beyond that of any other contemporary population.
60,11185,Then came that acceleration of locomotion to which we have already
60,11186,"called attention.  It is a curious thing that America, which owes"
60,11187,"most to this acceleration in locomotion, has felt it least.  The"
60,11188,"United States have taken the railway, the river steamboat, the"
60,11189,telegraph and so forth as though they were a natural part of their
60,11190,growth.  They were not.  These things happened to come along just
60,11191,in time to save American unity.  The United States of to-day were
60,11192,"made first by the river steamboat, and then by the railway."
60,11193,"Without these things, the present United States, this vast"
60,11194,"continental nation, would have been altogether impossible.  The"
60,11195,westward flow of population would have been far more sluggish.  It
60,11196,might never have crossed the great central plains.  It took nearly
60,11197,two hundred years for effective settlement to reach from the coast
60,11198,"to Missouri, much less than halfway across the continent.  The"
60,11199,first state established beyond the river was the steamboat state
60,11200,of Missouri in 1821.  But the rest of the distance to the Pacific
60,11201,was done in a few decades.
60,11205,If we had the resources of the cinema it would be interesting to
60,11206,"show a map of North America year by year from 1600 onward, with"
60,11207,"little dots to represent hundreds of people, each dot a hundred,"
60,11208,and stars to represent cities of a hundred thousand people.
60,11210,For two hundred years the reader would see that stippling creeping
60,11211,"slowly along the coastal districts and navigable waters, spreading"
60,11212,"still more gradually into Indiana, Kentucky and so forth.  Then"
60,11213,somewhere about 1810 would come a change.  Things would get more
60,11214,lively along the river courses.  The dots would be multiplying and
60,11215,spreading.  That would be the steamboat.  The pioneer dots would
60,11216,be spreading soon over Kansas and Nebraska from a number of
60,11217,jumping-off places along the great rivers.
60,11219,Then from about 1850 onward would come the black lines of the
60,11220,"railways, and after that the little black dots would not simply"
60,11221,"creep but run.  They would appear now so rapidly, it would be"
60,11222,almost as though they were being put on by some sort of spraying
60,11223,machine.  And suddenly here and then there would appear the first
60,11224,stars to indicate the first great cities of a hundred thousand
60,11225,people.  First one or two and then a multitude of cities--each
60,11226,like a knot in the growing net of the railways.
60,11228,The growth of the United States is a process that has no precedent
60,11229,in the world's history; it is a new kind of occurrence.  Such a
60,11230,"community could not have come into existence before, and if it"
60,11231,"had, without railways it would certainly have dropped to pieces"
60,11232,long before now.  Without railways or telegraph it would be far
60,11233,easier to administer California from Pekin than from Washington.
60,11234,But this great population of the United States of America has not
60,11235,"only grown outrageously; it has kept uniform.  Nay, it has become"
60,11236,more uniform.  The man of San Francisco is more like the man of
60,11237,New York to-day than the man of Virginia was like the man of New
60,11238,England a century ago.  And the process of assimilation goes on
60,11239,"unimpeded.  The United States is being woven by railway, by"
60,11240,"telegraph, more and more into one vast unity, speaking, thinking"
60,11241,and acting harmoniously with itself.  Soon aviation will be
60,11242,helping in the work.
60,11244,This great community of the United States is an altogether new
60,11245,thing in history.  There have been great empires before with
60,11246,"populations exceeding 100 millions, but these were associations of"
60,11247,divergent {384} peoples; there has never been one single people on
60,11248,this scale before.  We want a new term for this new thing.  We
60,11249,call the United States a country just as we call France or Holland
60,11250,a country.  But the two things are as different as an automobile
60,11251,and a one-horse shay.  They are the creations of different periods
60,11252,and different conditions; they are going to work at a different
60,11253,pace and in an entirely different way.  The United States in scale
60,11254,and possibility is halfway between a European state and a United
60,11255,States of all the world.
60,11257,But on the way to this present greatness and security the American
60,11258,people passed through one phase of dire conflict.  The river
60,11259,"steamboats, the railways, the telegraph, and their associate"
60,11260,"facilities, did not come soon enough to avert a deepening conflict"
60,11261,of interests and ideas between the southern and northern states of
60,11262,"the Union.  The former were slave-holding states; the latter,"
60,11263,states in which all men were free.  The railways and steamboats at
60,11264,first did but bring into sharper conflict an already established
60,11265,difference between the two sections of the United States.  The
60,11266,increasing unification due to the new means of transport made the
60,11267,question whether the southern spirit or the northern should
60,11268,prevail an ever more urgent one.  There was little possibility of
60,11269,compromise.  The northern spirit was free and individualistic; the
60,11270,southern made for great estates and a conscious gentility ruling
60,11271,over a dusky subject multitude.
60,11273,Every new territory that was organized into a state as the tide of
60,11274,"population swept westward, every new incorporation into the fast"
60,11275,"growing American system, became a field of conflict between the"
60,11276,"two ideas, whether it should become a state of free citizens, or"
60,11277,whether the estate and slavery system should prevail.  From 1833
60,11278,an American anti-slavery society was not merely resisting the
60,11279,extension of the institution but agitating the whole country for
60,11280,its complete abolition.  The issue flamed up into open conflict
60,11281,over the admission of Texas to the Union.  Texas had originally
60,11282,"been a part of the republic of Mexico, but it was largely"
60,11283,"colonized by Americans from the slave-holding states, and it"
60,11284,"seceded from Mexico, established its independence in 1835, and was"
60,11285,annexed to the United States in 1844.  Under the Mexican law
60,11286,"slavery had been forbidden in Texas, but now the South claimed"
60,11287,Texas for slavery and got it.
60,11291,Meanwhile the development of ocean navigation was bringing a
60,11292,growing swarm of immigrants from Europe to swell the spreading
60,11293,"population of the northern states, and the raising of Iowa,"
60,11294,"Wisconsin, Minnesota and Oregon, all northern farm lands, to state"
60,11295,"level, gave the anti-slavery North the possibility of predominance"
60,11296,both in the Senate and the House of Representatives.  The
60,11297,"cotton-growing South, irritated by the growing threat of the"
60,11298,"Abolitionist movement, and fearing this predominance in Congress,"
60,11299,began to talk of secession from the Union.  Southerners began to
60,11300,dream of annexations to the south of them in Mexico and the West
60,11301,"Indies, and of great slave state, detached from the North and"
60,11302,reaching to Panama.
60,11306,The return of Abraham Lincoln as an anti-extension President in
60,11307,1860 decided the South to split the Union.  South Carolina passed
60,11308,"an ""ordinance of secession"" and prepared for war.  Mississippi,"
60,11309,"Florida, Alabama, Georgia, Louisiana and Texas joined her, and a"
60,11310,"convention met at Montgomery in Alabama, elected Jefferson Davis"
60,11311,"president of the ""Confederated States"" of America, and adopted a"
60,11312,"constitution specifically upholding ""the institution of negro"
60,11313,"slavery."""
60,11317,"Abraham Lincoln was, it chanced, a man entirely typical of the new"
60,11318,people that had grown up after the War of Independence.  His early
60,11319,years had been spent as a drifting particle in the general
60,11320,"westward flow of the population.  He was born in Kentucky (1809),"
60,11321,was taken to Indiana as a boy and later on to Illinois.  Life was
60,11322,rough in the backwoods of Indiana in those days; the house was a
60,11323,"mere log cabin in the wilderness, and his schooling was poor and"
60,11324,"casual.  But his mother taught him to read early, and he became a"
60,11325,"voracious reader.  At seventeen he was a big athletic youth, a"
60,11326,great wrestler and runner.  He worked for a time as clerk in a
60,11327,"store, went into business as a storekeeper with a drunken partner,"
60,11328,and contracted debts that he did not fully pay off for fifteen
60,11329,"years.  In 1834, when he was still only five and twenty, he was"
60,11330,elected member of the House of Representatives for the State of
60,11331,Illinois.  In Illinois particularly the question of slavery flamed
60,11332,because the great leader of the party for the extension of slavery
60,11333,in the national Congress was Senator Douglas of Illinois.  Douglas
60,11334,"was a man of great ability and prestige, and for some years"
60,11335,"Lincoln fought against him by speech and pamphlet, rising steadily"
60,11336,to the position of his most formidable and finally victorious
60,11337,antagonist.  Their culminating struggle was the presidential
60,11338,"campaign of 1860, and on the fourth of March, 1861, Lincoln was"
60,11339,"inaugurated President, with the southern states already in active"
60,11340,"secession from the rule of the federal government at Washington,"
60,11341,and committing acts of war.
60,11343,This civil war in America was fought by improvised armies that
60,11344,grew steadily from a few score thousands to hundreds of
60,11345,thousands--until at last the Federal forces exceeded a million
60,11346,men; it was fought over a vast area between New Mexico and the
60,11347,"eastern sea, Washington and Richmond were the chief objectives."
60,11348,It is beyond our scope here to tell of the mounting energy of
60,11349,that epic struggle that rolled to and fro across the hills and
60,11350,woods of Tennessee and Virginia and down the Mississippi.  There
60,11351,was a terrible waste and killing of men.  Thrust was followed by
60,11352,"counter thrust; hope gave way to despondency, and returned and was"
60,11353,again disappointed.  Sometimes Washington seemed within the
60,11354,Confederate grasp; again the Federal armies were driving towards
60,11355,"Richmond.  The Confederates, outnumbered and far poorer in"
60,11356,"resources, fought under {387} a general of supreme ability,"
60,11357,General Lee.  The generalship of the Union was far inferior.
60,11358,"Generals were dismissed, new generals appointed; until at last,"
60,11359,"under Sherman and Grant, came victory over the ragged and"
60,11360,"depleted South.  In October, 1864, a Federal army under Sherman"
60,11361,broke through the Confederate left and marched down from Tennessee
60,11362,"through Georgia to the coast, right across the Confederate"
60,11363,"country, and then turned up through the {388} Carolinas, coming in"
60,11364,upon the rear of the Confederate armies.  Meanwhile Grant held Lee
60,11365,"before Richmond until Sherman closed on him.  On April 9th, 1865,"
60,11366,"Lee and his army surrendered at Appomattox Court House, and within"
60,11367,a month all the remaining secessionist armies had laid down their
60,11368,arms and the Confederacy was at an end.
60,11372,This four years' struggle had meant an enormous physical and moral
60,11373,strain for the people of the United States.  The principle of
60,11374,"state autonomy was very dear to many minds, and the North seemed"
60,11375,in effect to be forcing abolition upon the South.  In the border
60,11376,"states brothers and cousins, even fathers and sons, would take"
60,11377,opposite sides and find themselves in antagonistic armies.  The
60,11378,"North felt its cause a righteous one, but for great numbers of"
60,11379,people it was not a full-bodied and unchallenged righteousness.
60,11380,But for Lincoln there was no doubt.  He was a clear-minded man in
60,11381,the midst of much confusion.  He stood for union; he stood for the
60,11382,"wide peace of America.  He was opposed to slavery, but slavery he"
60,11383,held to be a secondary issue; his primary purpose was that the
60,11384,United States should not be torn into two contrasted and jarring
60,11385,fragments.
60,11387,When in the opening stages of the war Congress and the Federal
60,11388,"generals embarked upon a precipitate emancipation, Lincoln opposed"
60,11389,and mitigated their enthusiasm.  He was for emancipation by stages
60,11390,"and with compensation.  It was only in January, 1865, that the"
60,11391,situation had ripened to a point when Congress could propose to
60,11392,"abolish slavery for ever by a constitutional amendment, and the"
60,11393,war was already over before this amendment was ratified by the
60,11394,states.
60,11396,"As the war dragged on through 1862 and 1863, the first passions"
60,11397,"and enthusiasms waned, and America learnt all the phases of war"
60,11398,weariness and war disgust.  The President found himself with
60,11399,"defeatists, traitors, dismissed generals, tortuous party"
60,11400,"politicians, and a doubting and fatigued people behind him and"
60,11401,uninspired generals and depressed troops before him; his chief
60,11402,consolation must have been that Jefferson Davis at Richmond could
60,11403,"be in little better case.  The English government misbehaved, and"
60,11404,permitted the Confederate agents in England to launch and man
60,11405,three swift privateer ships--the _Alabama_ is the best remembered
60,11406,of them--which {389} chased United States shipping from the seas.
60,11407,The French army in Mexico was trampling the Monroe Doctrine in the
60,11408,"dirt.  Came subtle proposals from Richmond to drop the war, leave"
60,11409,"the issues of the war for subsequent discussion, and turn, Federal"
60,11410,"and Confederate in alliance, upon the French in Mexico.  But"
60,11411,Lincoln would not listen to such proposals unless the supremacy of
60,11412,the Union was maintained.  The Americans might do such things as
60,11413,one people but not as two.
60,11415,He held the United States together through long weary months of
60,11416,"reverses and ineffective effort, through black phases of division"
60,11417,and failing courage; and there is no record that he ever faltered
60,11418,from his purpose.  There were times when there was nothing to be
60,11419,"done, when he sat in the White House silent and motionless, a grim"
60,11420,monument of resolve; times when he relaxed his mind by jesting and
60,11421,broad anecdotes.
60,11423,He saw the Union triumphant.  He entered Richmond the day after
60,11424,"its surrender, and heard of Lee's capitulation.  He returned to"
60,11425,"Washington, and on April 11th made his last public address.  His"
60,11426,theme was reconciliation and the reconstruction of loyal
60,11427,government in the defeated states.  On the evening of April 14th
60,11428,"he went to Ford's theatre in Washington, and as he sat looking at"
60,11429,"the stage, he was shot in the back of the head and killed by an"
60,11430,"actor named Booth who had some sort of grievance against him, and"
60,11431,who had crept into the box unobserved.  But Lincoln's work was
60,11432,done; the Union was saved.
60,11434,At the beginning of the war there was no railway to the Pacific
60,11435,coast; after it the railways spread like a swiftly growing plant
60,11436,until now they have clutched and held and woven all the vast
60,11437,territory of the United States into one indissoluble mental and
60,11438,material unity--the greatest real community--until the common folk
60,11439,of China have learnt to read--in the world.
61,11451,We have told how after the convulsion of the French Revolution and
61,11452,"the Napoleonic adventure, Europe settled down again for a time to"
61,11453,an insecure peace and a sort of modernized revival of the
61,11454,political conditions of fifty years before.  Until the middle of
61,11455,the century the new facilities in the handling of steel and the
61,11456,railway and steamship produced no marked political consequences.
61,11457,But the social tension due to the development of urban
61,11458,industrialism grew.  France remained a conspicuously uneasy
61,11459,country.  The revolution of 1830 was followed by another in 1848.
61,11460,"Then Napoleon III, a nephew of Napoleon Bonaparte, became first"
61,11461,"President, and then (in 1852) Emperor."
61,11463,"He set about rebuilding Paris, and changed it from a picturesque"
61,11464,seventeenth century insanitary city into the spacious Latinized
61,11465,"city of marble it is to-day.  He set about rebuilding France, and"
61,11466,made it into a brilliant-looking modernized imperialism.  He
61,11467,displayed a disposition to revive that competitiveness of the
61,11468,Great Powers which had kept Europe busy with futile wars during
61,11469,the seventeenth and eighteenth centuries.  The Tsar Nicholas I of
61,11470,Russia (1825-1856) was also becoming aggressive and pressing
61,11471,southward upon the Turkish Empire with his eyes on Constantinople.
61,11473,After the turn of the century Europe broke out into a fresh cycle
61,11474,"of wars.  They were chiefly ""balance-of-power"" and ascendancy"
61,11475,"wars.  England, France and Sardinia assailed Russia in the Crimean"
61,11476,war in defence of Turkey; Prussia (with Italy as an ally) and
61,11477,"Austria fought for the leadership of Germany, France liberated"
61,11478,"North Italy from Austria at the price of Savoy, and Italy"
61,11479,gradually unified itself into one kingdom.  Then Napoleon III was
61,11480,"so ill advised as to attempt adventures in Mexico, during the"
61,11481,American Civil War; he set up an Emperor Maximilian there and
61,11482,abandoned him hastily to {391} his fate--he was shot by the
61,11483,Mexicans--when the victorious Federal Government showed its teeth.
61,11487,In 1870 came a long-pending struggle for predominance in Europe
61,11488,between France and Prussia.  Prussia had long foreseen and
61,11489,"prepared for this struggle, and France was rotten with financial"
61,11490,corruption.  Her defeat was swift and dramatic.  The Germans
61,11491,"invaded France in August, one great French army under the Emperor"
61,11492,"capitulated at Sedan in September, another surrendered in October"
61,11493,"at Metz, and in January 1871, Paris, after a siege and"
61,11494,"bombardment, fell into German hands.  Peace was signed at"
61,11495,Frankfort surrendering the provinces of Alsace and Lorraine to the
61,11496,"Germans.  {392} Germany, excluding Austria, was unified as an"
61,11497,"empire, and the King of Prussia was added to the galaxy of"
61,11498,"European Caesars, as the German Emperor."
61,11500,For the next forty-three years Germany was the leading power upon
61,11501,"the European continent.  There was a Russo-Turkish war in 1877-8,"
61,11502,"but thereafter, except for certain readjustments in the Balkans,"
61,11503,European frontiers remained uneasily stable for thirty years.
62,11515,The end of the eighteenth century was a period of disrupting
62,11516,empires and disillusioned expansionists.  The long and tedious
62,11517,journey between Britain and Spain and their colonies in America
62,11518,prevented any really free coming and going between the home land
62,11519,"and the daughter lands, and so the colonies separated into new and"
62,11520,"distinct communities, with distinctive ideas and interests and"
62,11521,even modes of speech.  As they grew they strained more and more at
62,11522,the feeble and uncertain link of shipping that had joined them.
62,11523,"Weak trading-posts in the wilderness, like those of France in"
62,11524,"Canada, or trading establishments in great alien communities, like"
62,11525,"those of Britain in India, might well cling for bare existence to"
62,11526,the nation which gave them support and a reason for their
62,11527,existence.  That much and no more seemed to many thinkers in the
62,11528,early part of the nineteenth century to be the limit set to
62,11529,"overseas rule.  In 1820 the sketchy great European ""empires"""
62,11530,outside of Europe that had figured so bravely in the maps of the
62,11531,"middle eighteenth century, had shrunken to very small dimensions."
62,11532,Only the Russian sprawled as large as ever across Asia.
62,11534,The British Empire in 1815 consisted of the thinly populated
62,11535,"coastal river and lake regions of Canada, and a great hinterland"
62,11536,of wilderness in which the only settlements as yet were the
62,11537,"fur-trading stations of the Hudson Bay Company, about a third of"
62,11538,"the Indian peninsula, under the rule of the East India Company,"
62,11539,the coast districts of the Cape of Good Hope inhabited by blacks
62,11540,and rebellious-spirited Dutch settlers; a few trading stations on
62,11541,"the coast of West Africa, the rock of Gibraltar, the island of"
62,11542,"Malta, Jamaica, a few minor slave-labour possessions in the West"
62,11543,"Indies, British Guiana in South America, and, on the other side of"
62,11544,"the world, two dumps for convicts at Botany Bay in Australia and"
62,11545,in Tasmania.  Spain retained Cuba and a few settlements in the
62,11546,Philippine Islands.  {394} Portugal had in Africa some vestiges of
62,11547,her ancient claims.  Holland had various islands and possessions
62,11548,"in the East Indies and Dutch Guiana, and Denmark an island or so"
62,11549,in the West Indies.  France had one or two West Indian islands and
62,11550,French Guiana.  This seemed to be as much as the European powers
62,11551,"needed, or were likely to acquire of the rest of the world.  Only"
62,11552,the East India Company showed any spirit of expansion.
62,11554,While Europe was busy with the Napoleonic wars the East India
62,11555,"Company, under a succession of Governors-General, was playing much"
62,11556,the same role in India that had been played before by Turkoman and
62,11557,such-like invaders from the north.  And after the peace of Vienna
62,11558,"it went on, levying its revenues, making wars, sending ambassadors"
62,11559,"to Asiatic powers, a quasi-independent state, however, with a"
62,11560,marked disposition to send wealth westward.
62,11562,We cannot tell here in any detail how the British Company made its
62,11563,"way to supremacy sometimes as the ally of this power, sometimes as"
62,11564,"that, and finally as the conqueror of all.  Its power spread to"
62,11565,"Assam, Sind, Oudh.  The map of India began to take on the outlines"
62,11566,"familiar to the English schoolboy of to-day, a patchwork of native"
62,11567,states embraced and held together by the great provinces under
62,11568,direct British rule. . . .
62,11570,"In 1859, following upon a serious mutiny of the native troops in"
62,11571,"India, this empire of the East India Company was annexed to the"
62,11572,British Crown.  By an Act entitled _An Act for the Better
62,11573,"Government of India_, the Governor-General became a Viceroy"
62,11574,"representing the Sovereign, and the place of the Company was taken"
62,11575,by a Secretary of State for India responsible to the British
62,11576,"Parliament.  In 1877, Lord Beaconsfield, to complete the work,"
62,11577,caused Queen Victoria to be proclaimed Empress of India.
62,11579,Upon these extraordinary lines India and Britain are linked at the
62,11580,"present time.  India is still the empire of the Great Mogul, but"
62,11581,"the Great Mogul has been replaced by the ""crowned republic"" of"
62,11582,Great Britain.  India is an autocracy without an autocrat.  Its
62,11583,rule combines the disadvantage of absolute monarchy with the
62,11584,impersonality and irresponsibility of democratic officialdom.  The
62,11585,Indian with a complaint to make has no visible monarch to go to;
62,11586,his Emperor is a golden symbol; he must circulate pamphlets in
62,11587,England {395} or inspire a question in the British House of
62,11588,"Commons.  The more occupied Parliament is with British affairs,"
62,11589,"the less attention India will receive, and the more she will be at"
62,11590,the mercy of her small group of higher officials.
62,11595,"Apart from India, there was no great expansion of any European"
62,11596,Empire until the railways and the steamships were in effective
62,11597,action.  A considerable school of political thinkers in Britain
62,11598,was disposed to regard overseas possessions as a source of
62,11599,weakness to the kingdom.  The Australian settlements developed
62,11600,"slowly until in 1842 the discovery of valuable copper mines, and"
62,11601,"in 1851 of gold, gave them a new importance.  Improvements in"
62,11602,transport were also making Australian wool an increasingly
62,11603,"marketable commodity in Europe.  {396} Canada, too, was not"
62,11604,remarkably progressive until 1849; it was troubled by dissensions
62,11605,"between its French and British inhabitants, there were several"
62,11606,"serious revolts, and it was only in 1867 that a new constitution"
62,11607,creating a Federal Dominion of Canada relieved its internal
62,11608,strains.  It was the railway that altered the Canadian outlook.
62,11609,"It enabled Canada, just as it enabled the United States, to expand"
62,11610,"westward, to market its corn and other produce in Europe, and in"
62,11611,"spite of its swift and extensive growth, to remain in language and"
62,11612,"sympathy and interests one community.  The railway, the steamship"
62,11613,and the telegraph cable were indeed changing all the conditions of
62,11614,colonial development.
62,11616,"Before 1840, English settlements had already begun in New Zealand,"
62,11617,and a New Zealand Land Company had been formed to exploit the
62,11618,possibilities of the island.  In 1840 New Zealand also was added
62,11619,to the colonial possessions of the British Crown.
62,11621,"Canada, as we have noted, was the first of the British possessions"
62,11622,to respond richly to the new economic possibilities that the new
62,11623,methods of transport were opening.  Presently the republics of
